epoch,accuracy,loss,val_accuracy,val_loss
35,0.9110512137413025,0.049654677510261536,0.8200972676277161,0.5506317615509033
36,0.9153639078140259,0.05213193967938423,0.8168557286262512,0.49765443801879883
37,0.9013476967811584,0.05597853660583496,0.7925445437431335,0.671471357345581
38,0.9245283007621765,0.04189625754952431,0.876823365688324,0.329245924949646
39,0.9126684665679932,0.045989468693733215,0.8314424753189087,0.5569791793823242
40,0.9320755004882812,0.038158051669597626,0.8881685733795166,0.3827764093875885
41,0.9396226406097412,0.03454174846410751,0.8638573884963989,0.4115341603755951
42,0.9439353346824646,0.035678084939718246,0.8995137810707092,0.3849456012248993
43,0.9175202250480652,0.04882878437638283,0.807131290435791,0.6627732515335083
44,0.9212937951087952,0.04538046568632126,0.8995137810707092,0.3800112009048462
45,0.9525606632232666,0.02970864810049534,0.8444084525108337,0.5314452648162842
46,0.9525606632232666,0.028524039313197136,0.8735818266868591,0.5238879919052124
47,0.9552560448646545,0.02732420340180397,0.8914100527763367,0.4189080595970154
48,0.9433962106704712,0.03405202552676201,0.8784440755844116,0.4977843463420868
49,0.9568732976913452,0.027218634262681007,0.8687196373939514,0.507544219493866
50,0.9536387920379639,0.027410954236984253,0.8136142492294312,0.7459666132926941
51,0.9374663233757019,0.03796731308102608,0.8865478038787842,0.432068407535553
52,0.9530997276306152,0.028700239956378937,0.9043760299682617,0.35222458839416504
53,0.9552560448646545,0.026511235162615776,0.8897892832756042,0.4063369333744049
54,0.9509434103965759,0.029458103701472282,0.880064845085144,0.4816511571407318
55,0.9460916519165039,0.028362032026052475,0.876823365688324,0.45231083035469055
56,0.9611859917640686,0.021834339946508408,0.8995137810707092,0.4533267617225647
57,0.9498652219772339,0.03008897975087166,0.8752025961875916,0.40822115540504456
58,0.9595687389373779,0.023781241849064827,0.8962723016738892,0.4369555413722992
59,0.9439353346824646,0.032560184597969055,0.9124797582626343,0.32217445969581604
60,0.9590296745300293,0.022609900683164597,0.8719611167907715,0.5366317629814148
61,0.955795168876648,0.026152733713388443,0.8849270939826965,0.49089404940605164
62,0.9477089047431946,0.031172342598438263,0.8978930115699768,0.3526843190193176
63,0.9514824748039246,0.028132615610957146,0.917341947555542,0.3218647241592407
64,0.9698113203048706,0.01903594844043255,0.8995137810707092,0.3491956889629364
65,0.9649595618247986,0.020195435732603073,0.8833063244819641,0.4626002907752991
66,0.9698113203048706,0.016942692920565605,0.9059967398643494,0.36306747794151306
67,0.9698113203048706,0.019148491322994232,0.9238249659538269,0.29898783564567566
68,0.9638813734054565,0.01826503500342369,0.8784440755844116,0.5328815579414368
69,0.9681940674781799,0.015227463096380234,0.8914100527763367,0.5194249153137207
70,0.9654986262321472,0.019839299842715263,0.8995137810707092,0.48337048292160034
71,0.9719676375389099,0.017991159111261368,0.8946515321731567,0.39347437024116516
72,0.9638813734054565,0.02203652635216713,0.9189627170562744,0.3860169053077698
73,0.9735848903656006,0.01627441495656967,0.9124797582626343,0.38411056995391846
74,0.9649595618247986,0.022649208083748817,0.9108589887619019,0.35948646068573
75,0.977897584438324,0.014391382224857807,0.9141004681587219,0.37582263350486755
76,0.9660377502441406,0.020006118342280388,0.8784440755844116,0.43056952953338623
77,0.9681940674781799,0.01819535903632641,0.8881685733795166,0.4887735843658447
78,0.9687331318855286,0.019620386883616447,0.8865478038787842,0.45942172408103943
79,0.9725067615509033,0.016054410487413406,0.8995137810707092,0.4662954807281494
80,0.9698113203048706,0.017329145222902298,0.8589951395988464,0.7009831666946411
81,0.969272255897522,0.01831829361617565,0.9157212376594543,0.4339464604854584
82,0.9708895087242126,0.019438486546278,0.8995137810707092,0.5047544836997986
83,0.9671158790588379,0.019000336527824402,0.9108589887619019,0.3478511571884155
84,0.9590296745300293,0.02591642737388611,0.9092382788658142,0.31392690539360046
85,0.9805929660797119,0.011835119687020779,0.8995137810707092,0.39166906476020813
86,0.9687331318855286,0.018125779926776886,0.9124797582626343,0.35217800736427307
87,0.9633423089981079,0.021173158660531044,0.9157212376594543,0.329342246055603
88,0.9698113203048706,0.01911269687116146,0.8881685733795166,0.478915274143219
89,0.9698113203048706,0.01657799631357193,0.8849270939826965,0.46967166662216187
90,0.9649595618247986,0.018833493813872337,0.9351701736450195,0.36839139461517334
91,0.9735848903656006,0.016373995691537857,0.9092382788658142,0.34559398889541626
92,0.9681940674781799,0.01953466422855854,0.9011345505714417,0.4695671498775482
93,0.9671158790588379,0.019802510738372803,0.9027552604675293,0.42404451966285706
94,0.9687331318855286,0.017373282462358475,0.8865478038787842,0.5733931064605713
95,0.9676550030708313,0.019547564908862114,0.8962723016738892,0.41708171367645264
96,0.9762803316116333,0.014870586805045605,0.8995137810707092,0.3524706959724426
97,0.9725067615509033,0.016677211970090866,0.8995137810707092,0.36703208088874817
98,0.9854447245597839,0.009833119809627533,0.9254456758499146,0.35529825091362
99,0.9757412672042847,0.01513745915144682,0.9222041964530945,0.2929314970970154
