accuracy,loss,val_accuracy,val_loss
0.9676550030708313,0.022060222923755646,0.8833063244819641,0.44340449571609497
0.9574124217033386,0.02595367468893528,0.8719611167907715,0.6104377508163452
0.9595687389373779,0.022501928731799126,0.9141004681587219,0.34338265657424927
0.9708895087242126,0.016002530232071877,0.8460291624069214,0.7278861403465271
0.969272255897522,0.01622496359050274,0.8865478038787842,0.47352543473243713
0.9628032445907593,0.02266872487962246,0.917341947555542,0.3575972020626068
0.955795168876648,0.027462787926197052,0.8752025961875916,0.48927199840545654
0.9660377502441406,0.018239371478557587,0.8914100527763367,0.4427727162837982
0.9633423089981079,0.020314881578087807,0.8508914113044739,0.6212533116340637
0.9703503847122192,0.017926247790455818,0.9141004681587219,0.32475361227989197
0.9654986262321472,0.020111793652176857,0.8865478038787842,0.49827489256858826
0.9789757132530212,0.014638596214354038,0.8962723016738892,0.47967568039894104
0.9714285731315613,0.01821819879114628,0.8946515321731567,0.4653554856777191
0.9714285731315613,0.017966248095035553,0.9124797582626343,0.4089416563510895
0.9703503847122192,0.015034257434308529,0.9157212376594543,0.45278996229171753
0.9752021431922913,0.0132502606138587,0.8978930115699768,0.4623784124851227
0.9773585200309753,0.013974720612168312,0.8833063244819641,0.5299795269966125
0.9671158790588379,0.021948067471385002,0.8881685733795166,0.42602676153182983
0.977897584438324,0.015672501176595688,0.8881685733795166,0.47303131222724915
0.9703503847122192,0.01651737280189991,0.8930308222770691,0.41005927324295044
